COD_ESTACION;NOM_ESTACION;FECHA;CONTAMINANTE;MEDICION
46184002;ONTINYENT;26/01/2013;CO;
46184002;ONTINYENT;26/01/2013;DIREC.;
46184002;ONTINYENT;26/01/2013;H.REL.;
46184002;ONTINYENT;26/01/2013;NO;
46184002;ONTINYENT;26/01/2013;NO2;
46184002;ONTINYENT;26/01/2013;NOX;
46184002;ONTINYENT;26/01/2013;VELOC.;
46184002;ONTINYENT;26/01/2013;PM2.5;1
46184002;ONTINYENT;26/01/2013;PRECIP.;
46184002;ONTINYENT;26/01/2013;PRES.;
46184002;ONTINYENT;26/01/2013;R.SOL.;
46184002;ONTINYENT;26/01/2013;SO2;
46184002;ONTINYENT;26/01/2013;TEMP.;
46184002;ONTINYENT;26/01/2013;O3;
46184002;ONTINYENT;27/01/2013;CO;
46184002;ONTINYENT;27/01/2013;DIREC.;
46184002;ONTINYENT;27/01/2013;H.REL.;
46184002;ONTINYENT;27/01/2013;NO;
46184002;ONTINYENT;27/01/2013;NO2;
46184002;ONTINYENT;27/01/2013;NOX;
46184002;ONTINYENT;27/01/2013;VELOC.;
46184002;ONTINYENT;27/01/2013;PM2.5;3
46184002;ONTINYENT;27/01/2013;PRECIP.;
46184002;ONTINYENT;27/01/2013;PRES.;
46184002;ONTINYENT;27/01/2013;R.SOL.;
46184002;ONTINYENT;27/01/2013;SO2;
46184002;ONTINYENT;27/01/2013;TEMP.;
46184002;ONTINYENT;27/01/2013;O3;
46184002;ONTINYENT;28/01/2013;H.REL.;
46184002;ONTINYENT;28/01/2013;NO;
46184002;ONTINYENT;28/01/2013;NO2;
46184002;ONTINYENT;28/01/2013;NOX;
46184002;ONTINYENT;28/01/2013;O3;
46184002;ONTINYENT;28/01/2013;PM2.5;2
46184002;ONTINYENT;28/01/2013;DIREC.;
46184002;ONTINYENT;28/01/2013;PRES.;
46184002;ONTINYENT;28/01/2013;R.SOL.;
46184002;ONTINYENT;28/01/2013;SO2;
46184002;ONTINYENT;28/01/2013;TEMP.;
46184002;ONTINYENT;28/01/2013;VELOC.;
46184002;ONTINYENT;28/01/2013;CO;
46184002;ONTINYENT;28/01/2013;PRECIP.;
46184002;ONTINYENT;29/01/2013;CO;
46184002;ONTINYENT;29/01/2013;DIREC.;
46184002;ONTINYENT;29/01/2013;H.REL.;
46184002;ONTINYENT;29/01/2013;NO;
46184002;ONTINYENT;29/01/2013;NO2;
46184002;ONTINYENT;29/01/2013;NOX;
46184002;ONTINYENT;29/01/2013;VELOC.;
46184002;ONTINYENT;29/01/2013;PM2.5;4
46184002;ONTINYENT;29/01/2013;PRECIP.;0
46184002;ONTINYENT;29/01/2013;PRES.;
46184002;ONTINYENT;29/01/2013;R.SOL.;
46184002;ONTINYENT;29/01/2013;SO2;
46184002;ONTINYENT;29/01/2013;TEMP.;
46184002;ONTINYENT;29/01/2013;O3;
46184002;ONTINYENT;30/01/2013;CO;
46184002;ONTINYENT;30/01/2013;DIREC.;
46184002;ONTINYENT;30/01/2013;H.REL.;43
46184002;ONTINYENT;30/01/2013;NO;2
46184002;ONTINYENT;30/01/2013;NO2;6
46184002;ONTINYENT;30/01/2013;NOX;10
46184002;ONTINYENT;30/01/2013;VELOC.;3.5
46184002;ONTINYENT;30/01/2013;PM2.5;3
46184002;ONTINYENT;30/01/2013;PRECIP.;0
46184002;ONTINYENT;30/01/2013;PRES.;968
46184002;ONTINYENT;30/01/2013;R.SOL.;127
46184002;ONTINYENT;30/01/2013;SO2;
46184002;ONTINYENT;30/01/2013;TEMP.;15.1
46184002;ONTINYENT;30/01/2013;O3;
46184002;ONTINYENT;31/01/2013;CO;
46184002;ONTINYENT;31/01/2013;DIREC.;
46184002;ONTINYENT;31/01/2013;H.REL.;57
46184002;ONTINYENT;31/01/2013;NO;3
46184002;ONTINYENT;31/01/2013;NO2;4
46184002;ONTINYENT;31/01/2013;NOX;8
46184002;ONTINYENT;31/01/2013;VELOC.;2.4
46184002;ONTINYENT;31/01/2013;PM2.5;4
46184002;ONTINYENT;31/01/2013;PRECIP.;0
46184002;ONTINYENT;31/01/2013;PRES.;969
46184002;ONTINYENT;31/01/2013;R.SOL.;151
46184002;ONTINYENT;31/01/2013;SO2;
46184002;ONTINYENT;31/01/2013;TEMP.;15.7
46184002;ONTINYENT;31/01/2013;O3;
46190005;PATERNA - CEAM;01/01/2013;CD;
46190005;PATERNA - CEAM;01/01/2013;AS;
46190005;PATERNA - CEAM;01/01/2013;BAP;
46190005;PATERNA - CEAM;01/01/2013;CO;0.2
46190005;PATERNA - CEAM;01/01/2013;NO;
46190005;PATERNA - CEAM;01/01/2013;NO2;
46190005;PATERNA - CEAM;01/01/2013;SO2;
46190005;PATERNA - CEAM;01/01/2013;NI;
46190005;PATERNA - CEAM;01/01/2013;O3;56
46190005;PATERNA - CEAM;01/01/2013;PM10;4
46190005;PATERNA - CEAM;01/01/2013;PM2.5;
46190005;PATERNA - CEAM;01/01/2013;PB;
46190005;PATERNA - CEAM;01/01/2013;NOX;
46190005;PATERNA - CEAM;02/01/2013;O3;44
46190005;PATERNA - CEAM;02/01/2013;PM10;12
46190005;PATERNA - CEAM;02/01/2013;AS;
46190005;PATERNA - CEAM;02/01/2013;BAP;
46190005;PATERNA - CEAM;02/01/2013;CO;0.2
46190005;PATERNA - CEAM;02/01/2013;CD;
46190005;PATERNA - CEAM;02/01/2013;SO2;
46190005;PATERNA - CEAM;02/01/2013;NO2;
46190005;PATERNA - CEAM;02/01/2013;NOX;
46190005;PATERNA - CEAM;02/01/2013;NI;
46190005;PATERNA - CEAM;02/01/2013;PM2.5;
46190005;PATERNA - CEAM;02/01/2013;PB;
46190005;PATERNA - CEAM;02/01/2013;NO;
46190005;PATERNA - CEAM;03/01/2013;AS;0.35
46190005;PATERNA - CEAM;03/01/2013;BAP;
46190005;PATERNA - CEAM;03/01/2013;CO;0.2
46190005;PATERNA - CEAM;03/01/2013;CD;0.17
46190005;PATERNA - CEAM;03/01/2013;NO;
46190005;PATERNA - CEAM;03/01/2013;NO2;
46190005;PATERNA - CEAM;03/01/2013;SO2;
46190005;PATERNA - CEAM;03/01/2013;NI;2
46190005;PATERNA - CEAM;03/01/2013;O3;37
46190005;PATERNA - CEAM;03/01/2013;PM10;16
46190005;PATERNA - CEAM;03/01/2013;PM2.5;
46190005;PATERNA - CEAM;03/01/2013;PB;0
46190005;PATERNA - CEAM;03/01/2013;NOX;
46190005;PATERNA - CEAM;04/01/2013;AS;
46190005;PATERNA - CEAM;04/01/2013;BAP;
46190005;PATERNA - CEAM;04/01/2013;CO;0.3
46190005;PATERNA - CEAM;04/01/2013;CD;
46190005;PATERNA - CEAM;04/01/2013;NO;
46190005;PATERNA - CEAM;04/01/2013;NO2;
46190005;PATERNA - CEAM;04/01/2013;SO2;
46190005;PATERNA - CEAM;04/01/2013;NI;
46190005;PATERNA - CEAM;04/01/2013;O3;27
46190005;PATERNA - CEAM;04/01/2013;PM10;16
46190005;PATERNA - CEAM;04/01/2013;PM2.5;
46190005;PATERNA - CEAM;04/01/2013;PB;
46190005;PATERNA - CEAM;04/01/2013;NOX;
46190005;PATERNA - CEAM;05/01/2013;AS;0.7
46190005;PATERNA - CEAM;05/01/2013;BAP;
46190005;PATERNA - CEAM;05/01/2013;CO;0.3
46190005;PATERNA - CEAM;05/01/2013;CD;0.13
46190005;PATERNA - CEAM;05/01/2013;NO;
46190005;PATERNA - CEAM;05/01/2013;NO2;
46190005;PATERNA - CEAM;05/01/2013;SO2;
46190005;PATERNA - CEAM;05/01/2013;NI;2
46190005;PATERNA - CEAM;05/01/2013;O3;27
46190005;PATERNA - CEAM;05/01/2013;PM10;17
46190005;PATERNA - CEAM;05/01/2013;PM2.5;
46190005;PATERNA - CEAM;05/01/2013;PB;0
46190005;PATERNA - CEAM;05/01/2013;NOX;
46190005;PATERNA - CEAM;06/01/2013;CD;
46190005;PATERNA - CEAM;06/01/2013;NO;
46190005;PATERNA - CEAM;06/01/2013;NO2;
46190005;PATERNA - CEAM;06/01/2013;NOX;
46190005;PATERNA - CEAM;06/01/2013;NI;
46190005;PATERNA - CEAM;06/01/2013;O3;35
46190005;PATERNA - CEAM;06/01/2013;CO;0.2
46190005;PATERNA - CEAM;06/01/2013;PM2.5;
46190005;PATERNA - CEAM;06/01/2013;PB;
46190005;PATERNA - CEAM;06/01/2013;SO2;
46190005;PATERNA - CEAM;06/01/2013;AS;
46190005;PATERNA - CEAM;06/01/2013;BAP;
46190005;PATERNA - CEAM;06/01/2013;PM10;16
46190005;PATERNA - CEAM;07/01/2013;NI;
46190005;PATERNA - CEAM;07/01/2013;O3;19
46190005;PATERNA - CEAM;07/01/2013;AS;
46190005;PATERNA - CEAM;07/01/2013;BAP;
46190005;PATERNA - CEAM;07/01/2013;CO;0.3
46190005;PATERNA - CEAM;07/01/2013;CD;
46190005;PATERNA - CEAM;07/01/2013;SO2;
46190005;PATERNA - CEAM;07/01/2013;NO2;
46190005;PATERNA - CEAM;07/01/2013;NOX;
46190005;PATERNA - CEAM;07/01/2013;PM10;26
46190005;PATERNA - CEAM;07/01/2013;PM2.5;
46190005;PATERNA - CEAM;07/01/2013;PB;
46190005;PATERNA - CEAM;07/01/2013;NO;
46190005;PATERNA - CEAM;08/01/2013;AS;0.35
46190005;PATERNA - CEAM;08/01/2013;BAP;
46190005;PATERNA - CEAM;08/01/2013;CO;0.3
46190005;PATERNA - CEAM;08/01/2013;CD;0.11
46190005;PATERNA - CEAM;08/01/2013;NO;
46190005;PATERNA - CEAM;08/01/2013;NO2;
46190005;PATERNA - CEAM;08/01/2013;SO2;
46190005;PATERNA - CEAM;08/01/2013;NI;2
46190005;PATERNA - CEAM;08/01/2013;O3;15
46190005;PATERNA - CEAM;08/01/2013;PM10;26
46190005;PATERNA - CEAM;08/01/2013;PM2.5;
46190005;PATERNA - CEAM;08/01/2013;PB;0.01
46190005;PATERNA - CEAM;08/01/2013;NOX;
46190005;PATERNA - CEAM;09/01/2013;AS;
46190005;PATERNA - CEAM;09/01/2013;BAP;
46190005;PATERNA - CEAM;09/01/2013;CO;0.2
46190005;PATERNA - CEAM;09/01/2013;CD;
46190005;PATERNA - CEAM;09/01/2013;NO;
46190005;PATERNA - CEAM;09/01/2013;NO2;
46190005;PATERNA - CEAM;09/01/2013;SO2;
46190005;PATERNA - CEAM;09/01/2013;NI;
46190005;PATERNA - CEAM;09/01/2013;O3;32
46190005;PATERNA - CEAM;09/01/2013;PM10;19
46190005;PATERNA - CEAM;09/01/2013;PM2.5;
46190005;PATERNA - CEAM;09/01/2013;PB;
46190005;PATERNA - CEAM;09/01/2013;NOX;
46190005;PATERNA - CEAM;10/01/2013;AS;0.35
46190005;PATERNA - CEAM;10/01/2013;BAP;
46190005;PATERNA - CEAM;10/01/2013;CO;0.2
46190005;PATERNA - CEAM;10/01/2013;CD;0.05
46190005;PATERNA - CEAM;10/01/2013;NO;
46190005;PATERNA - CEAM;10/01/2013;NO2;
46190005;PATERNA - CEAM;10/01/2013;SO2;
46190005;PATERNA - CEAM;10/01/2013;NI;2
46190005;PATERNA - CEAM;10/01/2013;O3;55
46190005;PATERNA - CEAM;10/01/2013;PM10;5
46190005;PATERNA - CEAM;10/01/2013;PM2.5;
46190005;PATERNA - CEAM;10/01/2013;PB;0
46190005;PATERNA - CEAM;10/01/2013;NOX;
46190005;PATERNA - CEAM;11/01/2013;CO;0.3
46190005;PATERNA - CEAM;11/01/2013;CD;
46190005;PATERNA - CEAM;11/01/2013;NO;
46190005;PATERNA - CEAM;11/01/2013;NO2;
46190005;PATERNA - CEAM;11/01/2013;NOX;
46190005;PATERNA - CEAM;11/01/2013;NI;
46190005;PATERNA - CEAM;11/01/2013;BAP;
46190005;PATERNA - CEAM;11/01/2013;PM10;15
46190005;PATERNA - CEAM;11/01/2013;PM2.5;
46190005;PATERNA - CEAM;11/01/2013;PB;
46190005;PATERNA - CEAM;11/01/2013;SO2;
46190005;PATERNA - CEAM;11/01/2013;AS;
46190005;PATERNA - CEAM;11/01/2013;O3;27
46190005;PATERNA - CEAM;12/01/2013;NOX;
46190005;PATERNA - CEAM;12/01/2013;NI;2
46190005;PATERNA - CEAM;12/01/2013;AS;0.35
46190005;PATERNA - CEAM;12/01/2013;BAP;
46190005;PATERNA - CEAM;12/01/2013;CO;0.2
46190005;PATERNA - CEAM;12/01/2013;CD;0.05
46190005;PATERNA - CEAM;12/01/2013;SO2;
46190005;PATERNA - CEAM;12/01/2013;NO2;
46190005;PATERNA - CEAM;12/01/2013;O3;53
46190005;PATERNA - CEAM;12/01/2013;PM10;6
46190005;PATERNA - CEAM;12/01/2013;PM2.5;
46190005;PATERNA - CEAM;12/01/2013;PB;0
46190005;PATERNA - CEAM;12/01/2013;NO;
46190005;PATERNA - CEAM;13/01/2013;AS;
46190005;PATERNA - CEAM;13/01/2013;BAP;
46190005;PATERNA - CEAM;13/01/2013;CO;0.2
46190005;PATERNA - CEAM;13/01/2013;CD;
46190005;PATERNA - CEAM;13/01/2013;NO;
46190005;PATERNA - CEAM;13/01/2013;NO2;
46190005;PATERNA - CEAM;13/01/2013;SO2;
46190005;PATERNA - CEAM;13/01/2013;NI;
46190005;PATERNA - CEAM;13/01/2013;O3;65
46190005;PATERNA - CEAM;13/01/2013;PM10;3
46190005;PATERNA - CEAM;13/01/2013;PM2.5;
46190005;PATERNA - CEAM;13/01/2013;PB;
46190005;PATERNA - CEAM;13/01/2013;NOX;
46190005;PATERNA - CEAM;14/01/2013;AS;0.35
46190005;PATERNA - CEAM;14/01/2013;BAP;
46190005;PATERNA - CEAM;14/01/2013;CO;0.2
46190005;PATERNA - CEAM;14/01/2013;CD;0.05
46190005;PATERNA - CEAM;14/01/2013;NO;
46190005;PATERNA - CEAM;14/01/2013;NO2;
46190005;PATERNA - CEAM;14/01/2013;NOX;
46190005;PATERNA - CEAM;14/01/2013;NI;2
46190005;PATERNA - CEAM;14/01/2013;O3;60
46190005;PATERNA - CEAM;14/01/2013;PM10;5
46190005;PATERNA - CEAM;14/01/2013;PM2.5;
46190005;PATERNA - CEAM;14/01/2013;PB;0
46190005;PATERNA - CEAM;14/01/2013;SO2;
46190005;PATERNA - CEAM;15/01/2013;AS;
46190005;PATERNA - CEAM;15/01/2013;BAP;
46190005;PATERNA - CEAM;15/01/2013;CO;0.2
46190005;PATERNA - CEAM;15/01/2013;CD;
46190005;PATERNA - CEAM;15/01/2013;NO;
46190005;PATERNA - CEAM;15/01/2013;NO2;
46190005;PATERNA - CEAM;15/01/2013;SO2;
46190005;PATERNA - CEAM;15/01/2013;NI;
46190005;PATERNA - CEAM;15/01/2013;O3;52
46190005;PATERNA - CEAM;15/01/2013;PM10;8
46190005;PATERNA - CEAM;15/01/2013;PM2.5;
46190005;PATERNA - CEAM;15/01/2013;PB;
46190005;PATERNA - CEAM;15/01/2013;NOX;
46190005;PATERNA - CEAM;16/01/2013;BAP;
46190005;PATERNA - CEAM;16/01/2013;CO;0.2
46190005;PATERNA - CEAM;16/01/2013;CD;0.05
46190005;PATERNA - CEAM;16/01/2013;NO;
46190005;PATERNA - CEAM;16/01/2013;NO2;
46190005;PATERNA - CEAM;16/01/2013;NOX;
46190005;PATERNA - CEAM;16/01/2013;AS;0.35
46190005;PATERNA - CEAM;16/01/2013;O3;51
46190005;PATERNA - CEAM;16/01/2013;PM10;5
46190005;PATERNA - CEAM;16/01/2013;PM2.5;
46190005;PATERNA - CEAM;16/01/2013;PB;0
46190005;PATERNA - CEAM;16/01/2013;SO2;
46190005;PATERNA - CEAM;16/01/2013;NI;2
46190005;PATERNA - CEAM;17/01/2013;NO2;
46190005;PATERNA - CEAM;17/01/2013;NOX;
46190005;PATERNA - CEAM;17/01/2013;AS;
46190005;PATERNA - CEAM;17/01/2013;BAP;
46190005;PATERNA - CEAM;17/01/2013;CO;0.2
46190005;PATERNA - CEAM;17/01/2013;CD;
46190005;PATERNA - CEAM;17/01/2013;SO2;
46190005;PATERNA - CEAM;17/01/2013;NI;
46190005;PATERNA - CEAM;17/01/2013;O3;54
46190005;PATERNA - CEAM;17/01/2013;PM10;3
46190005;PATERNA - CEAM;17/01/2013;PM2.5;
46190005;PATERNA - CEAM;17/01/2013;PB;
46190005;PATERNA - CEAM;17/01/2013;NO;
46190005;PATERNA - CEAM;18/01/2013;AS;0.35
46190005;PATERNA - CEAM;18/01/2013;BAP;
46190005;PATERNA - CEAM;18/01/2013;CO;0.2
46190005;PATERNA - CEAM;18/01/2013;CD;0.05
46190005;PATERNA - CEAM;18/01/2013;NO;
46190005;PATERNA - CEAM;18/01/2013;NO2;
46190005;PATERNA - CEAM;18/01/2013;SO2;
46190005;PATERNA - CEAM;18/01/2013;NI;2
46190005;PATERNA - CEAM;18/01/2013;O3;46
46190005;PATERNA - CEAM;18/01/2013;PM10;5
46190005;PATERNA - CEAM;18/01/2013;PM2.5;
46190005;PATERNA - CEAM;18/01/2013;PB;0
46190005;PATERNA - CEAM;18/01/2013;NOX;
46190005;PATERNA - CEAM;19/01/2013;AS;
46190005;PATERNA - CEAM;19/01/2013;BAP;0.04
46190005;PATERNA - CEAM;19/01/2013;CO;0.2
46190005;PATERNA - CEAM;19/01/2013;CD;
46190005;PATERNA - CEAM;19/01/2013;NO;
46190005;PATERNA - CEAM;19/01/2013;NO2;
46190005;PATERNA - CEAM;19/01/2013;SO2;
46190005;PATERNA - CEAM;19/01/2013;NI;
46190005;PATERNA - CEAM;19/01/2013;O3;53
46190005;PATERNA - CEAM;19/01/2013;PM10;4
46190005;PATERNA - CEAM;19/01/2013;PM2.5;
46190005;PATERNA - CEAM;19/01/2013;PB;
46190005;PATERNA - CEAM;19/01/2013;NOX;
46190005;PATERNA - CEAM;20/01/2013;AS;0.35
46190005;PATERNA - CEAM;20/01/2013;BAP;
46190005;PATERNA - CEAM;20/01/2013;CO;0.1
46190005;PATERNA - CEAM;20/01/2013;CD;0.05
46190005;PATERNA - CEAM;20/01/2013;NO;
46190005;PATERNA - CEAM;20/01/2013;NO2;
46190005;PATERNA - CEAM;20/01/2013;SO2;
46190005;PATERNA - CEAM;20/01/2013;NI;2
46190005;PATERNA - CEAM;20/01/2013;O3;64
46190005;PATERNA - CEAM;20/01/2013;PM10;3
46190005;PATERNA - CEAM;20/01/2013;PM2.5;
46190005;PATERNA - CEAM;20/01/2013;PB;0
46190005;PATERNA - CEAM;20/01/2013;NOX;
46190005;PATERNA - CEAM;21/01/2013;CO;0.1
46190005;PATERNA - CEAM;21/01/2013;NO;
46190005;PATERNA - CEAM;21/01/2013;NO2;
46190005;PATERNA - CEAM;21/01/2013;NOX;
46190005;PATERNA - CEAM;21/01/2013;NI;2
46190005;PATERNA - CEAM;21/01/2013;O3;51
46190005;PATERNA - CEAM;21/01/2013;SO2;
46190005;PATERNA - CEAM;21/01/2013;PM2.5;
46190005;PATERNA - CEAM;21/01/2013;PB;0
46190005;PATERNA - CEAM;21/01/2013;AS;0.35
46190005;PATERNA - CEAM;21/01/2013;BAP;
46190005;PATERNA - CEAM;21/01/2013;CD;0.05
46190005;PATERNA - CEAM;21/01/2013;PM10;5
46190005;PATERNA - CEAM;22/01/2013;NO;
46190005;PATERNA - CEAM;22/01/2013;NO2;
46190005;PATERNA - CEAM;22/01/2013;AS;
46190005;PATERNA - CEAM;22/01/2013;BAP;
46190005;PATERNA - CEAM;22/01/2013;CO;0.2
46190005;PATERNA - CEAM;22/01/2013;CD;
46190005;PATERNA - CEAM;22/01/2013;SO2;
46190005;PATERNA - CEAM;22/01/2013;NI;
46190005;PATERNA - CEAM;22/01/2013;O3;56
46190005;PATERNA - CEAM;22/01/2013;PM10;3
46190005;PATERNA - CEAM;22/01/2013;PM2.5;
46190005;PATERNA - CEAM;22/01/2013;PB;
46190005;PATERNA - CEAM;22/01/2013;NOX;
46190005;PATERNA - CEAM;23/01/2013;AS;0.35
46190005;PATERNA - CEAM;23/01/2013;BAP;
46190005;PATERNA - CEAM;23/01/2013;CO;0.1
46190005;PATERNA - CEAM;23/01/2013;CD;0.05
46190005;PATERNA - CEAM;23/01/2013;NO;
46190005;PATERNA - CEAM;23/01/2013;NO2;
46190005;PATERNA - CEAM;23/01/2013;SO2;
46190005;PATERNA - CEAM;23/01/2013;NI;2
46190005;PATERNA - CEAM;23/01/2013;O3;69
46190005;PATERNA - CEAM;23/01/2013;PM10;5
46190005;PATERNA - CEAM;23/01/2013;PM2.5;
46190005;PATERNA - CEAM;23/01/2013;PB;0
46190005;PATERNA - CEAM;23/01/2013;NOX;
46190005;PATERNA - CEAM;24/01/2013;AS;
46190005;PATERNA - CEAM;24/01/2013;BAP;
46190005;PATERNA - CEAM;24/01/2013;CO;0.2
46190005;PATERNA - CEAM;24/01/2013;CD;
46190005;PATERNA - CEAM;24/01/2013;NO;
46190005;PATERNA - CEAM;24/01/2013;NO2;
46190005;PATERNA - CEAM;24/01/2013;SO2;
46190005;PATERNA - CEAM;24/01/2013;NI;
46190005;PATERNA - CEAM;24/01/2013;O3;65
46190005;PATERNA - CEAM;24/01/2013;PM10;2
46190005;PATERNA - CEAM;24/01/2013;PM2.5;
46190005;PATERNA - CEAM;24/01/2013;PB;
46190005;PATERNA - CEAM;24/01/2013;NOX;
46190005;PATERNA - CEAM;25/01/2013;SO2;
46190005;PATERNA - CEAM;25/01/2013;AS;
46190005;PATERNA - CEAM;25/01/2013;BAP;
46190005;PATERNA - CEAM;25/01/2013;CO;0.1
46190005;PATERNA - CEAM;25/01/2013;CD;
46190005;PATERNA - CEAM;25/01/2013;NO;
46190005;PATERNA - CEAM;25/01/2013;PB;
46190005;PATERNA - CEAM;25/01/2013;NOX;
46190005;PATERNA - CEAM;25/01/2013;NI;
46190005;PATERNA - CEAM;25/01/2013;O3;53
46190005;PATERNA - CEAM;25/01/2013;PM10;
46190005;PATERNA - CEAM;25/01/2013;PM2.5;
46190005;PATERNA - CEAM;25/01/2013;NO2;
46190005;PATERNA - CEAM;26/01/2013;AS;
46190005;PATERNA - CEAM;26/01/2013;BAP;
46190005;PATERNA - CEAM;26/01/2013;CO;0.1
46190005;PATERNA - CEAM;26/01/2013;CD;
46190005;PATERNA - CEAM;26/01/2013;NO;
46190005;PATERNA - CEAM;26/01/2013;NO2;
46190005;PATERNA - CEAM;26/01/2013;SO2;
46190005;PATERNA - CEAM;26/01/2013;NI;
46190005;PATERNA - CEAM;26/01/2013;O3;61
46190005;PATERNA - CEAM;26/01/2013;PM10;9
46190005;PATERNA - CEAM;26/01/2013;PM2.5;
46190005;PATERNA - CEAM;26/01/2013;PB;
46190005;PATERNA - CEAM;26/01/2013;NOX;
46190005;PATERNA - CEAM;27/01/2013;AS;0.35
46190005;PATERNA - CEAM;27/01/2013;BAP;
46190005;PATERNA - CEAM;27/01/2013;CO;0.2
46190005;PATERNA - CEAM;27/01/2013;CD;0.05
46190005;PATERNA - CEAM;27/01/2013;NO;
46190005;PATERNA - CEAM;27/01/2013;NO2;
46190005;PATERNA - CEAM;27/01/2013;SO2;
46190005;PATERNA - CEAM;27/01/2013;NI;2
46190005;PATERNA - CEAM;27/01/2013;O3;45
46190005;PATERNA - CEAM;27/01/2013;PM10;7
46190005;PATERNA - CEAM;27/01/2013;PM2.5;
46190005;PATERNA - CEAM;27/01/2013;PB;0
46190005;PATERNA - CEAM;27/01/2013;NOX;
46190005;PATERNA - CEAM;28/01/2013;AS;
46190005;PATERNA - CEAM;28/01/2013;BAP;
46190005;PATERNA - CEAM;28/01/2013;CO;0.1
46190005;PATERNA - CEAM;28/01/2013;CD;
46190005;PATERNA - CEAM;28/01/2013;NO;
46190005;PATERNA - CEAM;28/01/2013;NO2;
46190005;PATERNA - CEAM;28/01/2013;SO2;
46190005;PATERNA - CEAM;28/01/2013;NI;
46190005;PATERNA - CEAM;28/01/2013;O3;57
46190005;PATERNA - CEAM;28/01/2013;PM10;6
46190005;PATERNA - CEAM;28/01/2013;PM2.5;
46190005;PATERNA - CEAM;28/01/2013;PB;
46190005;PATERNA - CEAM;28/01/2013;NOX;
46190005;PATERNA - CEAM;29/01/2013;AS;
46190005;PATERNA - CEAM;29/01/2013;BAP;
46190005;PATERNA - CEAM;29/01/2013;CO;0.2
46190005;PATERNA - CEAM;29/01/2013;CD;
46190005;PATERNA - CEAM;29/01/2013;NO;
46190005;PATERNA - CEAM;29/01/2013;NO2;
46190005;PATERNA - CEAM;29/01/2013;SO2;
46190005;PATERNA - CEAM;29/01/2013;NI;
46190005;PATERNA - CEAM;29/01/2013;O3;30
46190005;PATERNA - CEAM;29/01/2013;PM10;21
46190005;PATERNA - CEAM;29/01/2013;PM2.5;
46190005;PATERNA - CEAM;29/01/2013;PB;
46190005;PATERNA - CEAM;29/01/2013;NOX;
46190005;PATERNA - CEAM;30/01/2013;PM10;23
46190005;PATERNA - CEAM;30/01/2013;PM2.5;
46190005;PATERNA - CEAM;30/01/2013;PB;0.01
46190005;PATERNA - CEAM;30/01/2013;SO2;
46190005;PATERNA - CEAM;30/01/2013;AS;0.35
46190005;PATERNA - CEAM;30/01/2013;BAP;
46190005;PATERNA - CEAM;30/01/2013;O3;17
46190005;PATERNA - CEAM;30/01/2013;CD;0.17
46190005;PATERNA - CEAM;30/01/2013;NO;
46190005;PATERNA - CEAM;30/01/2013;NO2;
46190005;PATERNA - CEAM;30/01/2013;NOX;
46190005;PATERNA - CEAM;30/01/2013;NI;2
46190005;PATERNA - CEAM;30/01/2013;CO;0.2
46190005;PATERNA - CEAM;31/01/2013;AS;
46190005;PATERNA - CEAM;31/01/2013;BAP;
46190005;PATERNA - CEAM;31/01/2013;CO;0.2
46190005;PATERNA - CEAM;31/01/2013;CD;
46190005;PATERNA - CEAM;31/01/2013;NO;
46190005;PATERNA - CEAM;31/01/2013;NO2;
46190005;PATERNA - CEAM;31/01/2013;SO2;
46190005;PATERNA - CEAM;31/01/2013;NI;
46190005;PATERNA - CEAM;31/01/2013;O3;26
46190005;PATERNA - CEAM;31/01/2013;PM10;21
46190005;PATERNA - CEAM;31/01/2013;PM2.5;
46190005;PATERNA - CEAM;31/01/2013;PB;
46190005;PATERNA - CEAM;31/01/2013;NOX;
46220003;SAGUNT - PORT;01/01/2013;NO;5
46220003;SAGUNT - PORT;01/01/2013;CO;0.1
46220003;SAGUNT - PORT;01/01/2013;DIREC.;295
46220003;SAGUNT - PORT;01/01/2013;H.REL.;66
46220003;SAGUNT - PORT;01/01/2013;NO2;25
46220003;SAGUNT - PORT;01/01/2013;VELOC.;0.4
46220003;SAGUNT - PORT;01/01/2013;O3;32
46220003;SAGUNT - PORT;01/01/2013;PM10;
46220003;SAGUNT - PORT;01/01/2013;R.SOL.;101
46220003;SAGUNT - PORT;01/01/2013;SO2;0
46220003;SAGUNT - PORT;01/01/2013;TEMP.;12.4
46220003;SAGUNT - PORT;01/01/2013;NOX;30
46220003;SAGUNT - PORT;02/01/2013;CO;0.2
46220003;SAGUNT - PORT;02/01/2013;DIREC.;281
46220003;SAGUNT - PORT;02/01/2013;H.REL.;62
46220003;SAGUNT - PORT;02/01/2013;NO;9
46220003;SAGUNT - PORT;02/01/2013;NO2;33
46220003;SAGUNT - PORT;02/01/2013;VELOC.;0.5
46220003;SAGUNT - PORT;02/01/2013;O3;41
46220003;SAGUNT - PORT;02/01/2013;PM10;
46220003;SAGUNT - PORT;02/01/2013;R.SOL.;109
46220003;SAGUNT - PORT;02/01/2013;SO2;1
46220003;SAGUNT - PORT;02/01/2013;TEMP.;12.9
46220003;SAGUNT - PORT;02/01/2013;NOX;42
46220003;SAGUNT - PORT;03/01/2013;CO;0.2
46220003;SAGUNT - PORT;03/01/2013;DIREC.;322
46220003;SAGUNT - PORT;03/01/2013;H.REL.;58
46220003;SAGUNT - PORT;03/01/2013;NO;5
